regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_bits,se_bits,varentropy_bits,mean_length,confidence,greedy_length,cache_seq_length,gold,predicted_answer
sampled,105,full,,full,50,1.3986685276031494,0.3644127204961086,6.63983154296875,2.5999999046325684,0.6887491532270501,1,1073,American,American
sampled,105,compressed,0.25,compressed@0.25,50,0.9899461269378662,0.33213015530583273,5.515522003173828,2.259999990463257,0.7381422306562426,1,804,American,American
sampled,105,compressed,0.75,compressed@0.75,50,0.6749275922775269,0.15321754461627743,1.1737807989120483,2.1599998474121094,0.8052638638632604,1,268,American,American
sampled,106,full,,full,50,25.44687271118164,4.548644951899137,1034.508544921875,14.460000038146973,0.2952867667925604,24,1095,Michael Swango,I couldn't find any information about Fredric Rieders or the case you are referring to in the given passages.
sampled,106,compressed,0.25,compressed@0.25,50,28.89034080505371,4.093690660352373,837.9151611328125,19.459999084472656,0.3573472649546814,54,821,Michael Swango,"I couldn't find any information about Fredric Rieders testifying against someone who killed as many as 60 patients and received three consecutive life terms to be served in Florence, Colorado. The text provided does not mention Fredric Rieders or this specific case."
sampled,106,compressed,0.75,compressed@0.75,50,26.85532569885254,3.6907422517890116,681.0789184570312,16.619998931884766,0.32627401236345066,64,273,Michael Swango,"I couldn't find any information about Fredric Rieders testifying against someone who killed as many as 60 patients and received three consecutive life terms to be served in Florence, Colorado. It's possible that this is a fictional or non-existent event. If you could provide more context or clarify the question, I'll"
sampled,107,full,,full,50,3.4338860511779785,1.2430018949854824,77.252685546875,5.779999732971191,0.6624585247687002,4,1077,Juan Rulfo,Juan Rulfo
sampled,107,compressed,0.25,compressed@0.25,50,3.6020262241363525,1.6188941213895154,131.04090881347656,5.920000076293945,0.6559008412136743,4,807,Juan Rulfo,Juan Rulfo
sampled,107,compressed,0.75,compressed@0.75,50,6.889303207397461,3.5127154626976265,616.95849609375,7.559999942779541,0.531711840060606,4,269,Juan Rulfo,Juan Rulfo
sampled,108,full,,full,50,27.655858993530273,8.498296589427495,3611.05224609375,16.85999870300293,0.3207844436651812,13,1074,American,There is no information about Doravirine in the given passages.
sampled,108,compressed,0.25,compressed@0.25,50,32.01921081542969,6.271439594689863,1966.5477294921875,24.959999084472656,0.41099108446011556,13,805,American,There is no information about Doravirine in the provided text.
sampled,108,compressed,0.75,compressed@0.75,50,25.433998107910156,6.804730733215129,2315.218017578125,18.760000228881836,0.3907297968599662,17,268,American,There is no information about the company that created Doravirine in the provided text.
sampled,109,full,,full,50,8.126640319824219,3.705344304651813,686.4788208007812,6.059999942779541,0.39473879726154754,2,1073,1961,1985
sampled,109,compressed,0.25,compressed@0.25,50,9.431982040405273,3.5901396606821754,644.4551391601562,7.119999885559082,0.3992276079060817,2,804,1961,1983
sampled,109,compressed,0.75,compressed@0.75,50,20.517925262451172,4.83361262775124,1168.1905517578125,14.979999542236328,0.38697493254536874,2,268,1961,1983
sampled,110,full,,full,50,5.214225769042969,0.609758430550927,18.590267181396484,6.179999828338623,0.5572026875672891,2,1091,United States Secretary of the Interior,Governor
sampled,110,compressed,0.25,compressed@0.25,50,9.011369705200195,3.8363884027249506,735.893798828125,6.399999618530273,0.37682677839553025,2,818,United States Secretary of the Interior,Governor
sampled,110,compressed,0.75,compressed@0.75,50,7.76141881942749,3.070898282223888,471.52081298828125,6.420000076293945,0.43258521716454706,2,272,United States Secretary of the Interior,Governor
sampled,111,full,,full,50,1.3533899784088135,0.27867884835474094,3.8830950260162354,6.420000076293945,0.864052928509115,5,1093,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland
sampled,111,compressed,0.25,compressed@0.25,50,1.0471421480178833,0.1553414441775755,1.2065482139587402,6.319999694824219,0.891503855862117,5,819,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland
sampled,111,compressed,0.75,compressed@0.75,50,1.6136964559555054,0.060974139422622996,0.1858922839164734,5.659999847412109,0.8206816555369739,5,273,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland
sampled,112,full,,full,50,24.490070343017578,7.136602053301522,2546.554443359375,13.199999809265137,0.27637357925843203,3,1088,Vienna,Woburn
sampled,112,compressed,0.25,compressed@0.25,50,21.23213005065918,4.7464378090311055,1126.43359375,14.479999542236328,0.36190742845913076,3,816,Vienna,Woburn
sampled,112,compressed,0.75,compressed@0.75,50,23.366785049438477,6.020556014735059,1812.354736328125,12.880000114440918,0.2843635834013682,4,272,Vienna,Wroclaw
sampled,113,full,,full,50,0.7594338655471802,0.07936131532102998,0.3149109184741974,2.0,0.7685883779068644,1,1074,yes,No
sampled,113,compressed,0.25,compressed@0.25,50,1.5671197175979614,0.2378564869606928,2.8287854194641113,2.1599998474121094,0.6047796743910065,1,805,yes,No
sampled,113,compressed,0.75,compressed@0.75,50,2.5991780757904053,0.6112409457606829,18.680774688720703,2.799999952316284,0.5254852219510089,1,268,yes,No
sampled,114,full,,full,50,1.752614974975586,0.6047726593377233,18.287498474121094,3.4800000190734863,0.7053322977643942,2,1090,Albert Park,Albert Park
sampled,114,compressed,0.25,compressed@0.25,50,0.8270065784454346,0.08060305230132933,0.3248426020145416,3.2200000286102295,0.8369223385058623,2,817,Albert Park,Albert Park
sampled,114,compressed,0.75,compressed@0.75,50,9.419441223144531,4.234702766373485,896.6353759765625,5.87999963760376,0.32943234359628654,2,272,Albert Park,Albert Park
sampled,115,full,,full,50,3.8456006050109863,0.6707524916310761,22.495445251464844,2.8999998569488525,0.3988534761824088,1,1072,director,actor
sampled,115,compressed,0.25,compressed@0.25,50,5.5644211769104,2.144480019879892,229.93972778320312,3.3999998569488525,0.32161474651189464,1,804,director,actor
sampled,115,compressed,0.75,compressed@0.75,50,2.093672513961792,0.3011711308609889,4.535202503204346,2.200000047683716,0.5170338686608089,1,268,director,actor
sampled,116,full,,full,50,16.573389053344727,4.994631639554989,1247.3172607421875,7.460000038146973,0.2143984058564965,2,1077,"Jeffersontown, Kentucky",Louisville
sampled,116,compressed,0.25,compressed@0.25,50,18.927961349487305,4.357340475063316,949.32080078125,9.880000114440918,0.2650275890188978,2,807,"Jeffersontown, Kentucky",Louisville
sampled,116,compressed,0.75,compressed@0.75,50,20.99483871459961,6.769698542725148,2291.44091796875,8.579999923706055,0.1833979060812601,2,269,"Jeffersontown, Kentucky",Louisville
sampled,117,full,,full,50,18.176822662353516,3.1536962711869445,497.2900085449219,12.479999542236328,0.3643820426754843,4,1079,"Burny Mattinson, David Michener, and the team of John Musker and Ron Clements",Richard Eichberg
sampled,117,compressed,0.25,compressed@0.25,50,33.07170486450195,6.492647584479694,2107.7236328125,19.15999984741211,0.3022720211641497,2,809,"Burny Mattinson, David Michener, and the team of John Musker and Ron Clements",Richard Curtis
sampled,117,compressed,0.75,compressed@0.75,50,54.43539810180664,7.25189327380702,2629.497802734375,31.079999923706055,0.29700092008552714,4,269,"Burny Mattinson, David Michener, and the team of John Musker and Ron Clements",Richard M. Sherman
sampled,118,full,,full,50,1.9247677326202393,0.460808708172213,10.617233276367188,7.179999828338623,0.8304277114556411,3,1081,WAMC,WAMC
sampled,118,compressed,0.25,compressed@0.25,50,2.0165460109710693,0.29622411751655525,4.387436389923096,8.760000228881836,0.8525171068461805,14,810,WAMC,"WAMC, the Albany, New York, affiliate of NPR."
sampled,118,compressed,0.75,compressed@0.75,50,73.3700180053711,9.352470846653306,4373.435546875,28.65999984741211,0.16957382418106579,50,270,WAMC,"Wit v. United Behavioral Health federal class-action was not the answer to the question. The answer is WAMC, a public radio network in New York, is not mentioned. However, WAMC is not the answer to the question."
sampled,119,full,,full,50,29.29458236694336,3.2598938570119698,531.3453979492188,16.5,0.29210738967618927,19,1079,Bassendean,No information is available about Don Holmes or the football club he played for in the given passages.
sampled,119,compressed,0.25,compressed@0.25,50,33.33268356323242,4.086666701183558,835.042236328125,26.18000030517578,0.4137376815034999,23,809,Bassendean,No information is available about a footballer named Don Holmes or a football club based in an eastern suburb of Perth.
sampled,119,compressed,0.75,compressed@0.75,50,44.957401275634766,6.523141647482829,2127.56884765625,28.920000076293945,0.3404362068870362,19,269,Bassendean,No information is available about a football club based in an eastern suburb of Perth called Don Holmes.
sampled,120,full,,full,50,5.400584697723389,0.8901146426997129,39.615203857421875,6.039999961853027,0.5380691330897055,4,1090,duck,Common pochard
sampled,120,compressed,0.25,compressed@0.25,50,5.168449401855469,0.6202657609910549,19.236480712890625,5.019999980926514,0.4898555867498948,4,817,duck,Common pochard
sampled,120,compressed,0.75,compressed@0.75,50,12.255001068115234,3.9402283144409127,776.2699584960938,8.039999961853027,0.34765930883501867,4,272,duck,Common Pochard
sampled,121,full,,full,50,1.2813000679016113,0.20250163748750188,2.0503456592559814,5.099999904632568,0.8401767028444959,3,1074,Mimosa,Mimosa
sampled,121,compressed,0.25,compressed@0.25,50,2.4043779373168945,1.2436538735819507,77.33374786376953,5.119999885559082,0.7221622548970423,3,805,Mimosa,Mimosa
sampled,121,compressed,0.75,compressed@0.75,50,3.3829426765441895,1.2275598055377486,75.34515380859375,6.559999942779541,0.6994571159560538,3,268,Mimosa,Mimosa
sampled,122,full,,full,50,11.513471603393555,2.2718512238697404,258.0653991699219,7.519999980926514,0.3460262126549874,5,1079,alleged paranormal phenomena,Logging and industrial activities.
sampled,122,compressed,0.25,compressed@0.25,50,49.06175231933594,6.0760182724276754,1845.89990234375,19.34000015258789,0.17232428425978227,4,809,alleged paranormal phenomena,Logging and hunting.
sampled,122,compressed,0.75,compressed@0.75,50,83.24327850341797,18.739662775447695,17558.748046875,21.939998626708984,0.07208619099725788,5,269,alleged paranormal phenomena,Logging and disappearances.
sampled,123,full,,full,50,7.3136162757873535,3.3182201127708324,550.5292358398438,8.5,0.5507901075844751,6,1079,Fomento Económico Mexicano,Coca-Cola FEMSA
sampled,123,compressed,0.25,compressed@0.25,50,7.084756374359131,2.928903749332088,428.9238586425781,10.239999771118164,0.6190506002032691,6,809,Fomento Económico Mexicano,Coca-Cola FEMSA
sampled,123,compressed,0.75,compressed@0.75,50,39.1662712097168,9.61481197814081,4622.23046875,18.520000457763672,0.23087607533814863,3,269,Fomento Económico Mexicano,Coca-Cola
sampled,124,full,,full,50,0.9661504626274109,0.13394963562030507,0.897125244140625,5.319999694824219,0.8817201647141494,4,1078,Ellie Kemper,Ellie Kemper
sampled,124,compressed,0.25,compressed@0.25,50,33.18356704711914,7.668107527080916,2939.99365234375,18.81999969482422,0.2945924508358021,4,808,Ellie Kemper,Ellie Kemper
sampled,124,compressed,0.75,compressed@0.75,50,56.15339279174805,12.038108434779112,7245.802734375,21.69999885559082,0.16634909273046525,5,269,Ellie Kemper,Ellen DeGeneres
sampled,125,full,,full,50,6.135903358459473,3.792646178997258,719.208251953125,3.119999885559082,0.25584895230027993,1,1072,yes,No
sampled,125,compressed,0.25,compressed@0.25,50,18.817506790161133,3.5429393776345863,627.6209716796875,13.619999885559082,0.3837906730761891,10,804,yes,"No, the text does not mention Tsuro."
sampled,125,compressed,0.75,compressed@0.75,50,21.679594039916992,4.642352898012763,1077.572021484375,14.839999198913574,0.36326916842487705,10,268,yes,"No, the text does not mention Tsuro."
sampled,126,full,,full,50,27.87730598449707,3.073532424182312,472.330078125,18.420000076293945,0.3502784293856646,18,1089,"Umina Beach, New South Wales","There is no information about Tessa, of Microwave Jenny, growing up in this suburb."
sampled,126,compressed,0.25,compressed@0.25,50,19.662302017211914,1.9501726905454344,190.15867614746094,20.579999923706055,0.5156956325852101,18,816,"Umina Beach, New South Wales","There is no information about Tessa, of Microwave Jenny, growing up in this suburb."
sampled,126,compressed,0.75,compressed@0.75,50,21.904321670532227,2.0071658126844865,201.43572998046875,20.81999969482422,0.48227208454335596,18,272,"Umina Beach, New South Wales","There is no information about Tessa, of Microwave Jenny, growing up in this suburb."
sampled,127,full,,full,50,40.08256149291992,6.648550417666245,2210.1611328125,22.719999313354492,0.29439043299368817,27,1088,Metro Manila,There is no information in the given passages that the Robinsons Galleria is the 4th largest shopping mall in the world.
sampled,127,compressed,0.25,compressed@0.25,50,28.006452560424805,3.5981060556214848,647.318359375,26.85999870300293,0.485424026903502,27,816,Metro Manila,There is no information in the passages provided that the Robinsons Galleria is the 4th largest shopping mall in the world.
sampled,127,compressed,0.75,compressed@0.75,50,34.918304443359375,4.283445063418944,917.3950805664062,29.239999771118164,0.4370297899786292,27,272,Metro Manila,There is no information in the provided passages that the Robinsons Galleria is the 4th largest shopping mall in the world.
sampled,128,full,,full,50,12.515787124633789,5.671514494397087,1608.3038330078125,9.059999465942383,0.3838372035986798,7,1077,University,National Rifle Association (NRA)
sampled,128,compressed,0.25,compressed@0.25,50,29.320350646972656,6.726950663887391,2262.59326171875,14.380000114440918,0.24333785050423712,4,807,University,National Academy of Sciences
sampled,128,compressed,0.75,compressed@0.75,50,31.033510208129883,7.550525449948004,2850.521728515625,16.34000015258789,0.2680853674133507,8,269,University,National Aeronautics and Space Administration
sampled,129,full,,full,50,0.8896819949150085,0.23135725060242013,2.6763088703155518,3.419999837875366,0.8350063376814983,2,1084,"In 2002, Suining had a population of 658,798.",Suining
sampled,129,compressed,0.25,compressed@0.25,50,0.9987533092498779,0.23011811043342653,2.647717237472534,3.299999952316284,0.81076037010806,2,813,"In 2002, Suining had a population of 658,798.",Suining
sampled,129,compressed,0.75,compressed@0.75,50,1.3806796073913574,0.42166211443669055,8.889946937561035,4.319999694824219,0.8012910210201434,2,271,"In 2002, Suining had a population of 658,798.",Suining
sampled,130,full,,full,50,6.447926044464111,1.6230479561518663,131.7142333984375,6.699999809265137,0.5132106265761833,5,1077,video game,Electronic Arts / EA Sports
sampled,130,compressed,0.25,compressed@0.25,50,13.053417205810547,4.527714137674772,1025.009765625,9.119999885559082,0.37079770811218915,5,807,video game,Electronic Arts / EA Sports
sampled,130,compressed,0.75,compressed@0.75,50,45.76104736328125,9.11379073934798,4153.05908203125,16.119998931884766,0.13977954432172848,2,269,video game,Electronic sports
sampled,131,full,,full,50,1.3256723880767822,0.7657055870773982,29.31525230407715,2.5399999618530273,0.6964451923694183,1,1074,no,No
sampled,131,compressed,0.25,compressed@0.25,50,7.369662761688232,3.6535025735159268,667.404052734375,5.539999961853027,0.3976954470175425,1,805,no,No
sampled,131,compressed,0.75,compressed@0.75,50,2.387798547744751,0.7004877298656864,24.53415298461914,3.2799999713897705,0.6037455809842388,1,268,no,No
sampled,132,full,,full,50,42.55324935913086,9.229010709272961,4258.73193359375,19.19999885559082,0.21519027583900496,31,1084,French mathematician and physicist,"The given passages do not contain any information about the concept of a dimensionless number in physics and engineering, nor do they mention a person responsible for it."
sampled,132,compressed,0.25,compressed@0.25,50,36.185447692871094,3.8437306274918317,738.7132568359375,30.03999900817871,0.43389698538953264,20,813,French mathematician and physicist,The question is not related to the provided text. The text is about power factor in electrical engineering.
sampled,132,compressed,0.75,compressed@0.75,50,44.286590576171875,5.04836520181905,1274.299560546875,33.18000030517578,0.396464198518032,23,271,French mathematician and physicist,The question is not related to the provided text. The text is about the concept of power factor in electrical engineering.
sampled,133,full,,full,50,10.3123779296875,3.5702899342831738,637.3485107421875,8.65999984741211,0.4380581233055036,5,1080,Elvis' Christmas Album,Elvis' Christmas Album
sampled,133,compressed,0.25,compressed@0.25,50,46.134979248046875,6.664777767886376,2220.963134765625,24.5,0.2711080050024388,11,810,Elvis' Christmas Album,Elvis studio album is not specified in the text.
sampled,133,compressed,0.75,compressed@0.75,50,38.24934005737305,6.151141400369833,1891.8270263671875,21.15999984741211,0.28566084661683067,11,270,Elvis' Christmas Album,Elvis studio album is not specified in the text.
sampled,134,full,,full,50,36.78699493408203,9.76876899390348,4771.4423828125,12.34000015258789,0.12664676443841874,2,1080,Operation Iceberg,August Eighth
sampled,134,compressed,0.25,compressed@0.25,50,23.867055892944336,4.83940783196276,1170.993408203125,12.34000015258789,0.26168058511680137,2,810,Operation Iceberg,August Eighth
sampled,134,compressed,0.75,compressed@0.75,50,45.38711929321289,8.896774015935495,3957.62939453125,19.34000015258789,0.19658152339877522,2,270,Operation Iceberg,August Eighth
sampled,135,full,,full,50,6.315157413482666,3.7847560901740254,716.2189331054688,4.699999809265137,0.39402236574294014,3,1080,Puli Alam,Logar Province
sampled,135,compressed,0.25,compressed@0.25,50,9.533967971801758,3.5325785664476026,623.95556640625,6.319999694824219,0.3514668889023696,2,810,Puli Alam,Logar
sampled,135,compressed,0.75,compressed@0.75,50,1.1767528057098389,0.3304708566440685,5.460549354553223,3.1999998092651367,0.7749981250979865,2,270,Puli Alam,Logar
sampled,136,full,,full,50,3.0823814868927,1.150716475497949,66.2074203491211,5.079999923706055,0.6566661436934218,2,1083,BBC Formula One,Anthony Davidson
sampled,136,compressed,0.25,compressed@0.25,50,3.8172361850738525,1.4259346021981842,101.66447448730469,6.159999847412109,0.650814718640063,2,812,BBC Formula One,Anthony Davidson
sampled,136,compressed,0.75,compressed@0.75,50,17.84685707092285,4.938637626062729,1219.507080078125,8.899999618530273,0.24908931971589654,2,270,BBC Formula One,Anthony Davidson
sampled,137,full,,full,50,0.7902294993400574,0.12807153190907697,0.820115864276886,3.2200000286102295,0.8435743381083013,2,1107,Plato,Plato
sampled,137,compressed,0.25,compressed@0.25,50,0.6102620363235474,0.1252073237568315,0.7838436961174011,3.1399998664855957,0.8739659779622132,2,830,Plato,Plato
sampled,137,compressed,0.75,compressed@0.75,50,0.9282382726669312,0.20915600155494032,2.1873116493225098,3.1999998092651367,0.8178598359279446,2,276,Plato,Plato
sampled,138,full,,full,50,23.564437866210938,2.7026899713164823,365.2266540527344,17.639999389648438,0.3961578962023372,23,1080,Northern Ireland,"There is no information about the host of the American survival skills reality show, The Island, in the given passages."
sampled,138,compressed,0.25,compressed@0.25,50,27.30752944946289,2.767806343139816,383.03759765625,22.899999618530273,0.4375535332656027,23,810,Northern Ireland,"There is no information about the host of the American survival skills reality show, The Island, in the provided text."
sampled,138,compressed,0.75,compressed@0.75,50,30.60966682434082,4.343243282045257,943.1881103515625,24.119998931884766,0.4149307387368409,23,270,Northern Ireland,"There is no information about the host of the American survival skills reality show, The Island, in the provided text."
sampled,139,full,,full,50,9.5926513671875,3.493484798185939,610.2218017578125,8.9399995803833,0.4753283770501385,4,1075,Joe Gooch,Joe Gooch
sampled,139,compressed,0.25,compressed@0.25,50,6.803120136260986,1.5630101706185509,122.15003967285156,11.779999732971191,0.6701172928672855,4,806,Joe Gooch,Joe Gooch
sampled,139,compressed,0.75,compressed@0.75,50,6.361308574676514,1.4902934539403379,111.0487289428711,10.9399995803833,0.6682813549587948,4,268,Joe Gooch,Joe Gooch
sampled,140,full,,full,50,25.501466751098633,6.777725898808169,2296.87841796875,13.519999504089355,0.27051804982280614,2,1081,poet and novelist,Nothing.
sampled,140,compressed,0.25,compressed@0.25,50,46.60334777832031,5.443524186260795,1481.5977783203125,31.779998779296875,0.3618750560172986,9,810,poet and novelist,"Nothing, as they are two different individuals."
sampled,140,compressed,0.75,compressed@0.75,50,54.12569808959961,6.672246037692255,2225.943359375,28.85999870300293,0.27254051101987953,30,270,poet and novelist,"Nothing, as Lavinia Greenlaw is not mentioned in the provided text, but Nâzım Hikmet is mentioned as a poet."
sampled,141,full,,full,50,15.064284324645996,5.505012142711971,1515.2579345703125,8.639999389648438,0.29863360925188015,3,1085,O,Zumanity
sampled,141,compressed,0.25,compressed@0.25,50,10.806279182434082,3.518579140778544,619.0199584960938,8.960000038146973,0.4334513727944687,3,813,O,Zumanity
sampled,141,compressed,0.75,compressed@0.75,50,13.065129280090332,4.542737862254023,1031.8233642578125,8.139999389648438,0.32872364504861784,3,271,O,Zumanity
sampled,142,full,,full,50,11.087372779846191,3.596735173216121,646.8251953125,8.019999504089355,0.38356273750975656,2,1073,"West Lafayette, Indiana",Ohio University
sampled,142,compressed,0.25,compressed@0.25,50,9.455230712890625,3.270834287088502,534.9178466796875,7.679999828338623,0.4259777958029933,1,804,"West Lafayette, Indiana",Ohio
sampled,142,compressed,0.75,compressed@0.75,50,23.756298065185547,6.596832810144577,2175.91015625,12.719999313354492,0.27402252572552677,1,268,"West Lafayette, Indiana",Ohio
sampled,143,full,,full,50,3.861825704574585,1.5748687689468912,124.01058197021484,4.380000114440918,0.5427292821192204,2,1077,Father of Liberalism,John Locke
sampled,143,compressed,0.25,compressed@0.25,50,8.496199607849121,2.8016833013902667,392.4714660644531,6.319999694824219,0.3938353593779911,2,807,Father of Liberalism,John Locke
sampled,143,compressed,0.75,compressed@0.75,50,3.1097569465637207,0.5254779275165884,13.806352615356445,3.9599997997283936,0.5802344259597156,2,269,Father of Liberalism,John Locke
sampled,144,full,,full,50,1.3452873229980469,0.23706660631255563,2.8100287914276123,2.559999942779541,0.6947169133561323,1,1079,35 people,35
sampled,144,compressed,0.25,compressed@0.25,50,1.1774473190307617,0.17920519244556138,1.6057250499725342,2.379999876022339,0.7096965551045942,1,809,35 people,35
sampled,144,compressed,0.75,compressed@0.75,50,0.07978108525276184,0.00035773288456498445,6.398640834959224e-06,2.0,0.9727287455367456,1,269,35 people,35
sampled,145,full,,full,50,6.50154447555542,3.900110174725837,760.54296875,6.399999618530273,0.4945312561055463,4,1084,"""Currer Bell""",Charlotte Brontë
sampled,145,compressed,0.25,compressed@0.25,50,5.76960563659668,2.1864587365510983,239.03009033203125,6.239999771118164,0.5268206039592751,4,813,"""Currer Bell""",Charlotte Brontë
sampled,145,compressed,0.75,compressed@0.75,50,52.60981369018555,8.284796705128768,3431.892822265625,24.03999900817871,0.21939031031617728,4,271,"""Currer Bell""",Charlotte Brontë
sampled,146,full,,full,50,0.42416027188301086,0.14317925803192483,1.0250149965286255,2.0799999237060547,0.8681864337169075,1,1074,no,No
sampled,146,compressed,0.25,compressed@0.25,50,4.26223611831665,1.7676254741586328,156.22499084472656,4.420000076293945,0.5125246150861418,1,805,no,No
sampled,146,compressed,0.75,compressed@0.75,50,9.765015602111816,4.088969059402382,835.9833984375,6.599999904632568,0.3586011838396087,1,268,no,No
sampled,147,full,,full,50,3.4018843173980713,2.176690507946137,236.89907836914062,5.059999942779541,0.6275015104686409,2,1084,2011,2008
sampled,147,compressed,0.25,compressed@0.25,50,2.041187286376953,0.8403967565227887,35.31333541870117,3.359999895095825,0.6563347675930051,2,813,2011,2008
sampled,147,compressed,0.75,compressed@0.75,50,27.894893646240234,7.61611098162146,2900.25732421875,13.699999809265137,0.24381796611092849,2,271,2011,2009
sampled,148,full,,full,50,11.75299072265625,3.9704190326616504,788.2113647460938,5.039999961853027,0.19861649833004735,2,1083,the Veneto region of Northern Italy,Northern Italy
sampled,148,compressed,0.25,compressed@0.25,50,6.578434944152832,0.887226933123299,39.35858154296875,4.299999713897705,0.3463088838051232,2,812,the Veneto region of Northern Italy,Northern Italy
sampled,148,compressed,0.75,compressed@0.75,50,7.423781394958496,1.1806557103974642,69.69739532470703,4.139999866485596,0.2885345576840041,2,270,the Veneto region of Northern Italy,Northern Italy
sampled,149,full,,full,50,3.1553709506988525,0.5705152010284145,16.27437973022461,3.819999933242798,0.5640858471349235,2,1085,1919,1970
sampled,149,compressed,0.25,compressed@0.25,50,14.959856033325195,5.6225076943866865,1580.629638671875,8.519999504089355,0.2960983273414294,2,813,1919,1970
sampled,149,compressed,0.75,compressed@0.75,50,16.344898223876953,5.514460305500213,1520.463623046875,7.679999828338623,0.22873641866634772,2,271,1919,1976
