regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_bits,se_bits,varentropy_bits,mean_length,confidence,greedy_length,cache_seq_length,gold,predicted_answer,answers,length,dataset,language,all_classes,_id,answer_prefix,task,max_new_tokens,primary_score,error,correct
sampled,53,compressed,0.75,compressed@0.75,50,22.72964859008789,5.874882811331218,1725.71240234375,11.380000114440918,0.2504626003477111,2,271,"1,693",571 households,"['1,693']",5187,hotpotqa,en,,afa4eccc7b711ace3270c9cbcd784c971a4f0f8d22629ebf,Answer:,hotpotqa,52,0.0,1.0,0
sampled,54,full,,full,50,4.035067558288574,0.944158523762384,44.5717658996582,5.5,0.6013810657406831,4,1084,Australian Supercars Championship,IndyCar Series,['Australian Supercars Championship'],6222,hotpotqa,en,,fddb2049ab13cf002eb07f658ae13d9f99d83538ed881e9b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,54,compressed,0.25,compressed@0.25,50,5.434479236602783,1.3889780231272446,96.46299743652344,6.480000019073486,0.5591649346615246,4,813,Australian Supercars Championship,IndyCar Series,['Australian Supercars Championship'],6222,hotpotqa,en,,fddb2049ab13cf002eb07f658ae13d9f99d83538ed881e9b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,54,compressed,0.75,compressed@0.75,50,17.052627563476562,4.305097672155287,926.6932983398438,14.59999942779541,0.445041494862872,4,271,Australian Supercars Championship,IndyCar Series,['Australian Supercars Championship'],6222,hotpotqa,en,,fddb2049ab13cf002eb07f658ae13d9f99d83538ed881e9b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,55,full,,full,50,4.0716986656188965,2.2022856889739293,242.50311279296875,3.859999895095825,0.4813491855996253,1,1074,no,No,['no'],9537,hotpotqa,en,,87fd3f0590498461d595ff1823632c79b66cf313cf55fbb3,Answer:,hotpotqa,52,1.0,0.0,1
sampled,55,compressed,0.25,compressed@0.25,50,18.36969375610352,4.80284339610402,1153.365234375,14.859999656677246,0.4244939803769915,2,805,no,No.,['no'],9537,hotpotqa,en,,87fd3f0590498461d595ff1823632c79b66cf313cf55fbb3,Answer:,hotpotqa,52,1.0,0.0,1
sampled,55,compressed,0.75,compressed@0.75,50,4.313050270080566,1.476490987024853,109.00128173828124,5.480000019073486,0.5795266982920506,2,268,no,No.,['no'],9537,hotpotqa,en,,87fd3f0590498461d595ff1823632c79b66cf313cf55fbb3,Answer:,hotpotqa,52,1.0,0.0,1
sampled,56,full,,full,50,40.10120391845703,7.717552728500628,2978.031005859375,18.61999893188477,0.2247412623537525,16,1082,Washington State,There is no information in the given passages about where Mike Leach currently coaches.,['Washington State'],10232,hotpotqa,en,,47b3fb2eb0b90839a7887fa2138662a58c0170c96479190a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,56,compressed,0.25,compressed@0.25,50,38.04459762573242,5.926726039135667,1756.3040771484375,20.299999237060547,0.2727936211612162,16,811,Washington State,There is no information in the provided passages about where Mike Leach currently coaches.,['Washington State'],10232,hotpotqa,en,,47b3fb2eb0b90839a7887fa2138662a58c0170c96479190a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,56,compressed,0.75,compressed@0.75,50,41.65000915527344,7.09390762490075,2516.17626953125,22.03999900817871,0.2698544864113216,16,270,Washington State,There is no information in the provided text about where Mike Leach currently coaches.,['Washington State'],10232,hotpotqa,en,,47b3fb2eb0b90839a7887fa2138662a58c0170c96479190a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,57,full,,full,50,1.0643606185913086,0.2576648173576339,3.319557905197144,5.460000038146973,0.8736105346627449,4,1098,Floyd Casey Stadium,Floyd Casey Stadium,['Floyd Casey Stadium'],11849,hotpotqa,en,,4b0f3138abafd9fe2f3a16c3b2ffd55199bc3771070b5cd9,Answer:,hotpotqa,52,1.0,0.0,1
sampled,57,compressed,0.25,compressed@0.25,50,3.7695744037628174,1.8143699943954377,164.596923828125,6.079999923706055,0.6506728221599113,4,823,Floyd Casey Stadium,Floyd Casey Stadium,['Floyd Casey Stadium'],11849,hotpotqa,en,,4b0f3138abafd9fe2f3a16c3b2ffd55199bc3771070b5cd9,Answer:,hotpotqa,52,1.0,0.0,1
sampled,57,compressed,0.75,compressed@0.75,50,4.432617664337158,2.9709199512011955,441.3182678222656,6.460000038146973,0.6215042995872496,4,274,Floyd Casey Stadium,Floyd Casey Stadium,['Floyd Casey Stadium'],11849,hotpotqa,en,,4b0f3138abafd9fe2f3a16c3b2ffd55199bc3771070b5cd9,Answer:,hotpotqa,52,1.0,0.0,1
sampled,58,full,,full,50,17.390195846557617,3.996639976719898,798.6565551757812,9.5,0.2811580119056718,2,1083,2010,2008,['2010'],11456,hotpotqa,en,,ff048b34a9405c880ccf710acdf1a53244e6039cb76c793a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,58,compressed,0.25,compressed@0.25,50,27.542781829833984,5.480467803367701,1501.7763671875,15.5,0.2917988957228652,2,812,2010,2006,['2010'],11456,hotpotqa,en,,ff048b34a9405c880ccf710acdf1a53244e6039cb76c793a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,58,compressed,0.75,compressed@0.75,50,28.55219268798828,7.46738644718234,2788.093017578125,12.31999969482422,0.2006081089215685,2,270,2010,2006,['2010'],11456,hotpotqa,en,,ff048b34a9405c880ccf710acdf1a53244e6039cb76c793a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,59,full,,full,50,14.04581069946289,1.6343257976879275,133.55104064941406,14.739999771118164,0.51659142213856,15,1073,Sanskrit,There is no information about Gajabrishta in the given passages.,['Sanskrit'],8823,hotpotqa,en,,d9f5437fa85841cb12798def39a30721d3d2d140b4982854,Answer:,hotpotqa,52,0.0,1.0,0
sampled,59,compressed,0.25,compressed@0.25,50,19.850725173950195,2.8947797422013606,418.9874877929688,20.26000022888184,0.5070504260013684,15,804,Sanskrit,There is no information about Gajabrishta in the provided text.,['Sanskrit'],8823,hotpotqa,en,,d9f5437fa85841cb12798def39a30721d3d2d140b4982854,Answer:,hotpotqa,52,0.0,1.0,0
sampled,59,compressed,0.75,compressed@0.75,50,16.547481536865234,1.85687430315958,172.39910888671875,19.439998626708984,0.55432041230437,19,268,Sanskrit,There is no information about elephants being connected to Gajabrishta in the provided text.,['Sanskrit'],8823,hotpotqa,en,,d9f5437fa85841cb12798def39a30721d3d2d140b4982854,Answer:,hotpotqa,52,0.0,1.0,0
sampled,60,full,,full,50,2.97766375541687,1.5986213943735486,127.7795181274414,3.1599998474121094,0.5204030400916728,1,1073,English,American,['English'],12372,hotpotqa,en,,93d2774c99edbde88789a9f989642ff160871ca09e66e46a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,60,compressed,0.25,compressed@0.25,50,12.412537574768066,4.681781929057568,1095.9541015625,6.440000057220459,0.2629002365090755,1,804,English,American,['English'],12372,hotpotqa,en,,93d2774c99edbde88789a9f989642ff160871ca09e66e46a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,60,compressed,0.75,compressed@0.75,50,6.28192663192749,2.7178906014203483,369.3464660644531,4.480000019073486,0.3783476097931509,1,268,English,American,['English'],12372,hotpotqa,en,,93d2774c99edbde88789a9f989642ff160871ca09e66e46a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,61,full,,full,50,8.675643920898438,2.8113548015703214,395.185791015625,6.119999885559082,0.3743373983422372,1,1077,yes,Yes,['yes'],3708,hotpotqa,en,,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,Answer:,hotpotqa,52,1.0,0.0,1
sampled,61,compressed,0.25,compressed@0.25,50,20.032983779907227,5.10323551242861,1302.150634765625,12.899999618530272,0.3408137556505025,2,807,yes,Yes.,['yes'],3708,hotpotqa,en,,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,Answer:,hotpotqa,52,1.0,0.0,1
sampled,61,compressed,0.75,compressed@0.75,50,22.213912963867188,6.494471431894015,2108.907958984375,12.880000114440918,0.302565065489667,2,269,yes,Yes.,['yes'],3708,hotpotqa,en,,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,Answer:,hotpotqa,52,1.0,0.0,1
sampled,62,full,,full,50,38.06696701049805,7.805844039684306,3046.56005859375,22.34000015258789,0.3069376650360311,25,1085,November,"There is no information about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS"".",['November'],10261,hotpotqa,en,,232c2ba7b8bb5f22b77e5c55961d0cd0fe673d26870e157b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,62,compressed,0.25,compressed@0.25,50,39.550907135009766,5.428277469793019,1473.309814453125,26.03999900817871,0.3489634630844547,25,813,November,"There is no information about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS"".",['November'],10261,hotpotqa,en,,232c2ba7b8bb5f22b77e5c55961d0cd0fe673d26870e157b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,62,compressed,0.75,compressed@0.75,50,29.835773468017575,5.127123702519523,1314.369873046875,20.63999938964844,0.3671568172949632,29,271,November,"There is no information in the provided passages about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS"".",['November'],10261,hotpotqa,en,,232c2ba7b8bb5f22b77e5c55961d0cd0fe673d26870e157b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,63,full,,full,50,25.60362243652344,3.932512186835455,773.2326049804688,14.719999313354492,0.2994990620209063,16,1070,Shari Shattuck,No information is available about the actress starring in Tainted in the given passages.,['Shari Shattuck'],9594,hotpotqa,en,,780b1664552881f2c14a0d943e746855f83709a5399bb4aa,Answer:,hotpotqa,52,0.0,1.0,0
sampled,63,compressed,0.25,compressed@0.25,50,29.34833335876465,5.557655896373938,1544.376953125,16.600000381469727,0.2936212212380545,12,802,Shari Shattuck,No information is available about the actress starring in Tainted.,['Shari Shattuck'],9594,hotpotqa,en,,780b1664552881f2c14a0d943e746855f83709a5399bb4aa,Answer:,hotpotqa,52,0.0,1.0,0
sampled,63,compressed,0.75,compressed@0.75,50,28.22428703308105,4.189960943144713,877.7886352539062,16.079999923706055,0.2962235521091084,17,267,Shari Shattuck,"No information is available about an American actress starring in a film called ""Tainted"".",['Shari Shattuck'],9594,hotpotqa,en,,780b1664552881f2c14a0d943e746855f83709a5399bb4aa,Answer:,hotpotqa,52,0.0,1.0,0
sampled,64,full,,full,50,14.956077575683594,2.461378308734953,302.9191589355469,8.199999809265137,0.2824540423461159,1,1082,British,British,['British'],12150,hotpotqa,en,,0a44085d7963681015a69416470b86da02135ac722d6301b,Answer:,hotpotqa,52,1.0,0.0,1
sampled,64,compressed,0.25,compressed@0.25,50,17.114036560058594,2.3719220906886624,281.3007202148437,11.75999927520752,0.3646854860108236,1,811,British,British,['British'],12150,hotpotqa,en,,0a44085d7963681015a69416470b86da02135ac722d6301b,Answer:,hotpotqa,52,1.0,0.0,1
sampled,64,compressed,0.75,compressed@0.75,50,28.80943298339844,5.490290613039076,1507.16455078125,15.079999923706056,0.2660114281690195,1,270,British,British,['British'],12150,hotpotqa,en,,0a44085d7963681015a69416470b86da02135ac722d6301b,Answer:,hotpotqa,52,1.0,0.0,1
sampled,65,full,,full,50,0.2512215971946716,0.1262360967402301,0.796777606010437,5.039999961853027,0.9660397406105656,4,1072,Vernon Smith,François Englert,['Vernon Smith'],10589,hotpotqa,en,,f1c0b9a9ec47ccda8ba4b1be0ca7083b961ba0f06b2a4df7,Answer:,hotpotqa,52,0.0,1.0,0
sampled,65,compressed,0.25,compressed@0.25,50,0.2527328133583069,0.1464894530369822,1.072957992553711,5.039999961853027,0.9658389832942584,4,804,Vernon Smith,François Englert,['Vernon Smith'],10589,hotpotqa,en,,f1c0b9a9ec47ccda8ba4b1be0ca7083b961ba0f06b2a4df7,Answer:,hotpotqa,52,0.0,1.0,0
sampled,65,compressed,0.75,compressed@0.75,50,3.98588228225708,3.562029677013076,634.4027709960938,6.21999979019165,0.64134959966933,4,268,Vernon Smith,François Englert,['Vernon Smith'],10589,hotpotqa,en,,f1c0b9a9ec47ccda8ba4b1be0ca7083b961ba0f06b2a4df7,Answer:,hotpotqa,52,0.0,1.0,0
sampled,66,full,,full,50,9.647671699523926,3.4725273281749525,602.9223022460938,5.940000057220459,0.324392609421593,3,1090,Deftones,Deftones,['Deftones'],9116,hotpotqa,en,,75439ed8609c12817aaee0fa4f749aebb3e4a36dfa72390e,Answer:,hotpotqa,52,1.0,0.0,1
sampled,66,compressed,0.25,compressed@0.25,50,20.339204788208008,7.051879459140662,2486.4501953125,10.179999351501465,0.250354209572035,3,817,Deftones,Deftones,['Deftones'],9116,hotpotqa,en,,75439ed8609c12817aaee0fa4f749aebb3e4a36dfa72390e,Answer:,hotpotqa,52,1.0,0.0,1
sampled,66,compressed,0.75,compressed@0.75,50,29.61929702758789,10.493191617067708,5505.353515625,13.119999885559082,0.209124153137962,3,272,Deftones,Deftones,['Deftones'],9116,hotpotqa,en,,75439ed8609c12817aaee0fa4f749aebb3e4a36dfa72390e,Answer:,hotpotqa,52,1.0,0.0,1
sampled,67,full,,full,50,35.960350036621094,5.728693114898676,1640.896240234375,23.81999969482422,0.3511914263799605,23,1082,810,There is no information about the population of the town where The Stelljes House is located in the given passages.,['810'],8149,hotpotqa,en,,8a5d7c131d291d2c7cf2c20ea36a629f969402e0c50a8a8a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,67,compressed,0.25,compressed@0.25,50,36.75523376464844,4.763562053495262,1134.576171875,29.53999900817871,0.4221263958438522,23,811,810,There is no information about the population of the town where The Stelljes House is located in the given passages.,['810'],8149,hotpotqa,en,,8a5d7c131d291d2c7cf2c20ea36a629f969402e0c50a8a8a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,67,compressed,0.75,compressed@0.75,50,43.20566940307617,4.865642561785904,1183.723876953125,34.21999740600586,0.4167963613658663,23,270,810,There is no information about the population of the town where The Stelljes House is located in the provided text.,['810'],8149,hotpotqa,en,,8a5d7c131d291d2c7cf2c20ea36a629f969402e0c50a8a8a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,68,full,,full,50,7.720804214477539,1.8828450788156503,177.25527954101562,7.619999885559082,0.4954361627816757,2,1074,India,United States,['India'],9331,hotpotqa,en,,cf16ba255ad4b7b0fdae56093ac7d5fb58487dc24f2659e2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,68,compressed,0.25,compressed@0.25,50,7.167037010192871,2.60198875074132,338.51727294921875,6.71999979019165,0.4774682142492957,2,805,India,United States,['India'],9331,hotpotqa,en,,cf16ba255ad4b7b0fdae56093ac7d5fb58487dc24f2659e2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,68,compressed,0.75,compressed@0.75,50,14.523564338684082,4.700108043970904,1104.55078125,11.119999885559082,0.4044193840587399,2,268,India,United States,['India'],9331,hotpotqa,en,,cf16ba255ad4b7b0fdae56093ac7d5fb58487dc24f2659e2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,69,full,,full,50,0.2703112661838531,0.1413828709280725,0.9994558095932008,2.039999961853028,0.912245778362882,1,1074,yes,Yes,['yes'],11899,hotpotqa,en,,9a19f9594aa73716dd38bcbd5ff1c04e57a6649800570f80,Answer:,hotpotqa,52,1.0,0.0,1
sampled,69,compressed,0.25,compressed@0.25,50,0.5389534831047058,0.2347254764800294,2.7548024654388428,2.059999942779541,0.8341461519419026,1,805,yes,Yes,['yes'],11899,hotpotqa,en,,9a19f9594aa73716dd38bcbd5ff1c04e57a6649800570f80,Answer:,hotpotqa,52,1.0,0.0,1
sampled,69,compressed,0.75,compressed@0.75,50,0.1853502541780471,0.1292388048027356,0.83513343334198,2.0,0.937782246770347,1,268,yes,Yes,['yes'],11899,hotpotqa,en,,9a19f9594aa73716dd38bcbd5ff1c04e57a6649800570f80,Answer:,hotpotqa,52,1.0,0.0,1
sampled,70,full,,full,50,18.00593376159668,1.3632579130344968,92.9236068725586,15.880000114440918,0.4556901473777947,15,1070,"May 5, 1939",There is no information about Erik Watts or his father in the given passages.,"['May 5, 1939']",9716,hotpotqa,en,,0879d3f078165bdc1aabca26c8526e66d3959e8ab2c6d903,Answer:,hotpotqa,52,0.0,1.0,0
sampled,70,compressed,0.25,compressed@0.25,50,13.450690269470217,1.6364608612461908,133.90020751953125,16.479999542236328,0.5679427098751015,15,802,"May 5, 1939",There is no information about Erik Watts or his father in the provided text.,"['May 5, 1939']",9716,hotpotqa,en,,0879d3f078165bdc1aabca26c8526e66d3959e8ab2c6d903,Answer:,hotpotqa,52,0.0,1.0,0
sampled,70,compressed,0.75,compressed@0.75,50,15.915780067443848,2.7718691648402505,384.1629333496094,17.440000534057617,0.5312261080510063,14,267,"May 5, 1939",There is no information about Erik Watts' father in the provided text.,"['May 5, 1939']",9716,hotpotqa,en,,0879d3f078165bdc1aabca26c8526e66d3959e8ab2c6d903,Answer:,hotpotqa,52,0.0,1.0,0
sampled,71,full,,full,50,20.257549285888672,5.229196598934917,1367.224853515625,6.71999979019165,0.1237485593425093,2,1083,Philip K. Dick,Robert Stone,['Philip K. Dick'],11550,hotpotqa,en,,98bf7e9946e86278d6d2b938d751861981c5fe14c356ea68,Answer:,hotpotqa,52,0.0,1.0,0
sampled,71,compressed,0.25,compressed@0.25,50,23.76093864440918,9.76098239644709,4763.8388671875,7.799999713897705,0.1210542549429971,2,812,Philip K. Dick,Robert Stone,['Philip K. Dick'],11550,hotpotqa,en,,98bf7e9946e86278d6d2b938d751861981c5fe14c356ea68,Answer:,hotpotqa,52,0.0,1.0,0
sampled,71,compressed,0.75,compressed@0.75,50,16.631603240966797,3.8807772583473854,753.0216064453125,6.199999809265137,0.1557693461341061,2,270,Philip K. Dick,Robert Stone,['Philip K. Dick'],11550,hotpotqa,en,,98bf7e9946e86278d6d2b938d751861981c5fe14c356ea68,Answer:,hotpotqa,52,0.0,1.0,0
sampled,72,full,,full,50,2.8791332244873047,1.6854964053133483,142.04490661621094,4.199999809265137,0.6217868695848789,2,1082,821,7734,['821'],6601,hotpotqa,en,,6320310adc4a826b1bb240c63ac1735b7b29e93a59782364,Answer:,hotpotqa,52,0.0,1.0,0
sampled,72,compressed,0.25,compressed@0.25,50,4.216103076934815,3.350009656294385,561.1282348632812,3.139999866485596,0.3942798679340265,1,811,821,773,['821'],6601,hotpotqa,en,,6320310adc4a826b1bb240c63ac1735b7b29e93a59782364,Answer:,hotpotqa,52,0.0,1.0,0
sampled,72,compressed,0.75,compressed@0.75,50,5.804360389709473,3.721917637245282,692.633544921875,3.379999876022339,0.3041244149216508,1,270,821,773,['821'],6601,hotpotqa,en,,6320310adc4a826b1bb240c63ac1735b7b29e93a59782364,Answer:,hotpotqa,52,0.0,1.0,0
sampled,73,full,,full,50,0.8445805311203003,0.1589466171979852,1.263201355934143,3.240000009536743,0.8346984497829708,2,1075,Capital Cities,Capital Cities,['Capital Cities'],8751,hotpotqa,en,,11b4c60bf00735e20ae817b940d86aa8922e2fcdaa3a0b47,Answer:,hotpotqa,52,1.0,0.0,1
sampled,73,compressed,0.25,compressed@0.25,50,0.6593854427337646,0.1619660260756949,1.3116496801376345,3.1599998474121094,0.8653368286276939,2,806,Capital Cities,Capital Cities,['Capital Cities'],8751,hotpotqa,en,,11b4c60bf00735e20ae817b940d86aa8922e2fcdaa3a0b47,Answer:,hotpotqa,52,1.0,0.0,1
sampled,73,compressed,0.75,compressed@0.75,50,0.475178450345993,0.1498559578068551,1.122840404510498,3.0999999046325684,0.8992016723263444,2,268,Capital Cities,Capital Cities,['Capital Cities'],8751,hotpotqa,en,,11b4c60bf00735e20ae817b940d86aa8922e2fcdaa3a0b47,Answer:,hotpotqa,52,1.0,0.0,1
sampled,74,full,,full,50,17.296899795532227,3.667046526103722,672.3615112304688,13.559999465942385,0.4130583111760043,2,1077,Morgan Llywelyn,Robert Jordan,['Morgan Llywelyn'],8392,hotpotqa,en,,c47c8d3b1917f017cafaecbb4cddd6b92171854247957c08,Answer:,hotpotqa,52,0.0,1.0,0
sampled,74,compressed,0.25,compressed@0.25,50,22.766958236694336,4.500693848417986,1012.812255859375,19.15999984741211,0.4388334432484388,2,807,Morgan Llywelyn,Robert Jordan,['Morgan Llywelyn'],8392,hotpotqa,en,,c47c8d3b1917f017cafaecbb4cddd6b92171854247957c08,Answer:,hotpotqa,52,0.0,1.0,0
sampled,74,compressed,0.75,compressed@0.75,50,16.288005828857422,3.7016746236711904,685.1197509765625,15.25999927520752,0.4771894003981403,2,269,Morgan Llywelyn,Robert Jordan,['Morgan Llywelyn'],8392,hotpotqa,en,,c47c8d3b1917f017cafaecbb4cddd6b92171854247957c08,Answer:,hotpotqa,52,0.0,1.0,0
sampled,75,full,,full,50,1.2266724109649658,0.0977642011985361,0.4778919517993927,2.3999998569488525,0.7016806403612034,1,1089,14,12,['14'],4029,hotpotqa,en,,f536646dd72a8a4f5ebddec61a67b8319dc9187d47bb7fc6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,75,compressed,0.25,compressed@0.25,50,1.6805485486984253,0.2376790225262285,2.824565887451172,2.619999885559082,0.6410768539977426,2,816,14,12 points,['14'],4029,hotpotqa,en,,f536646dd72a8a4f5ebddec61a67b8319dc9187d47bb7fc6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,75,compressed,0.75,compressed@0.75,50,2.2511801719665527,0.7244116928378606,26.238615036010746,3.0,0.5944414436699356,2,272,14,12 points,['14'],4029,hotpotqa,en,,f536646dd72a8a4f5ebddec61a67b8319dc9187d47bb7fc6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,76,full,,full,50,1.715216040611267,0.2846856401301075,4.052295684814453,5.019999980926514,0.7891237663144767,4,1090,Big 12 Conference,Big 12 Conference,['Big 12 Conference'],10490,hotpotqa,en,,6e541b3b8fc7e59da0da6548a17932b403b2e865d4036982,Answer:,hotpotqa,52,1.0,0.0,1
sampled,76,compressed,0.25,compressed@0.25,50,1.2857292890548706,0.1800353357281517,1.6206361055374146,5.0,0.8367416426384487,4,817,Big 12 Conference,Big 12 Conference,['Big 12 Conference'],10490,hotpotqa,en,,6e541b3b8fc7e59da0da6548a17932b403b2e865d4036982,Answer:,hotpotqa,52,1.0,0.0,1
sampled,76,compressed,0.75,compressed@0.75,50,2.0890114307403564,0.3984764050207695,7.939172267913818,5.079999923706055,0.7519857717118626,4,272,Big 12 Conference,Big 12 Conference,['Big 12 Conference'],10490,hotpotqa,en,,6e541b3b8fc7e59da0da6548a17932b403b2e865d4036982,Answer:,hotpotqa,52,1.0,0.0,1
sampled,77,full,,full,50,13.46767807006836,2.600779724579006,338.2027587890625,20.299999237060547,0.6313743497738423,16,1076,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, the United Kingdom, France, Wales, Cornwall, and Brittany.","['Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.']",10479,hotpotqa,en,,6eca7d7affce3375ec084f6356c6fc8ddf75eda0f6a4382f,Answer:,hotpotqa,52,0.5882000000000001,0.41179999999999994,1
sampled,77,compressed,0.25,compressed@0.25,50,17.211952209472656,3.962672203967135,785.1385498046875,19.399999618530277,0.5406571589989857,17,807,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, Scotland, Wales, Cornwall, Brittany, and the Isle of Man.","['Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.']",10479,hotpotqa,en,,6eca7d7affce3375ec084f6356c6fc8ddf75eda0f6a4382f,Answer:,hotpotqa,52,1.0,0.0,1
sampled,77,compressed,0.75,compressed@0.75,50,17.788785934448242,3.930966802200192,772.625,22.57999992370605,0.5792220360916837,16,269,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, Scotland, Wales, Cornwall, Brittany, and Isle of Man.","['Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.']",10479,hotpotqa,en,,6eca7d7affce3375ec084f6356c6fc8ddf75eda0f6a4382f,Answer:,hotpotqa,52,1.0,0.0,1
sampled,78,full,,full,50,9.766057968139648,1.2067658739422982,72.81419372558594,7.679999828338623,0.4141937923777605,16,1079,coaxial,SR connector is based on the connector that is often used for fiber optic cable.,['coaxial'],3945,hotpotqa,en,,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,78,compressed,0.25,compressed@0.25,50,19.99964141845703,3.258205349515186,530.7951049804688,11.15999984741211,0.2887549145436367,16,809,coaxial,SR connector is based on the connector that is often used for fiber optic cable.,['coaxial'],3945,hotpotqa,en,,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,78,compressed,0.75,compressed@0.75,50,22.80819702148437,4.79364483057712,1148.9515380859375,11.059999465942385,0.2394466128094139,16,269,coaxial,SR connector is based on the connector that is often used for fiber optic cable.,['coaxial'],3945,hotpotqa,en,,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,79,full,,full,50,4.068235874176025,2.8352388085596067,401.928955078125,6.659999847412109,0.654812495258413,4,1075,Wicked Twister,Wicked Twister,['Wicked Twister'],6415,hotpotqa,en,,8bcda9c521bb7cb5dcd9a8d4987bd5bcf4ec455a84c62f81,Answer:,hotpotqa,52,1.0,0.0,1
sampled,79,compressed,0.25,compressed@0.25,50,2.9920928478240967,1.1459703916016917,65.66240692138672,7.179999828338623,0.7491227109296362,4,806,Wicked Twister,Wicked Twister,['Wicked Twister'],6415,hotpotqa,en,,8bcda9c521bb7cb5dcd9a8d4987bd5bcf4ec455a84c62f81,Answer:,hotpotqa,52,1.0,0.0,1
sampled,79,compressed,0.75,compressed@0.75,50,2.808346509933472,0.8257117697827812,34.089996337890625,7.239999771118164,0.7642448457175176,4,268,Wicked Twister,Wicked Twister,['Wicked Twister'],6415,hotpotqa,en,,8bcda9c521bb7cb5dcd9a8d4987bd5bcf4ec455a84c62f81,Answer:,hotpotqa,52,1.0,0.0,1
sampled,80,full,,full,50,0.7217217683792114,0.1159236350598825,0.6719144582748413,7.199999809265137,0.9328783471993962,6,1078,Levni Yilmaz,Pamela B. Green,['Levni Yilmaz'],6674,hotpotqa,en,,1d81e1f410acc77f1d9a844f811045c2cecb0fdc9e717d41,Answer:,hotpotqa,52,0.0,1.0,0
sampled,80,compressed,0.25,compressed@0.25,50,1.208209753036499,0.3627711367295405,6.580144882202148,7.259999752044678,0.891051002892012,6,808,Levni Yilmaz,Pamela B. Green,['Levni Yilmaz'],6674,hotpotqa,en,,1d81e1f410acc77f1d9a844f811045c2cecb0fdc9e717d41,Answer:,hotpotqa,52,0.0,1.0,0
sampled,80,compressed,0.75,compressed@0.75,50,0.4891625940799713,0.1148116813053186,0.6590861082077026,7.099999904632568,0.953367175230434,6,269,Levni Yilmaz,Pamela B. Green,['Levni Yilmaz'],6674,hotpotqa,en,,1d81e1f410acc77f1d9a844f811045c2cecb0fdc9e717d41,Answer:,hotpotqa,52,0.0,1.0,0
sampled,81,full,,full,50,1.3872939348220823,0.2114622244140215,2.235813617706299,6.759999752044678,0.8674058003338816,5,1091,Man Haron,Jorma Takala,['Man Haron'],12479,hotpotqa,en,,77a3188a3b97619e1661cc289bb1a951308223219592696b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,81,compressed,0.25,compressed@0.25,50,72.60692596435547,12.029977611289432,7236.01806640625,30.15999984741211,0.1884963557360313,7,818,Man Haron,Jorma S. Aalto,['Man Haron'],12479,hotpotqa,en,,77a3188a3b97619e1661cc289bb1a951308223219592696b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,81,compressed,0.75,compressed@0.75,50,57.83329772949219,12.131049553985426,7358.1181640625,19.57999992370605,0.129077330635919,6,272,Man Haron,Jock Palfreeman,['Man Haron'],12479,hotpotqa,en,,77a3188a3b97619e1661cc289bb1a951308223219592696b,Answer:,hotpotqa,52,0.0,1.0,0
